id,author,title,signatur,regal,fach,zustand,status_digitalisierung,cover_local,cover_online,year,language,isbn,publisher,description
694,Diverse Autoren,Die Kirche und ihre Liturgie,B 50,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_694.jpg,https://books.google.com/books/content?id=0qn3CwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1017,Diverse,"Biographische Informationen Dr. Dominik Collet leitet die Forschernachwuchsgruppe ""Environment and Society"" an der Universität Heidelberg. Prof. Dr. Marian Füssel ist Inhaber des Lehrstuhls für Frühe Neuzeit an der Universität Göttingen. Sven Petersen ist Wissenschaftliche Hilfskraft am Seminar für Mittlere und Neuere Geschichte der Universität Göttingen."
695,Diverse Autoren,Die Kirche und ihre Lieder,B 51,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_695.jpg,https://books.google.com/books/content?id=xPfUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1018,Diverse,"In der Bibel redet Gott zum Menschen, im Kirchengesang antwortet der Mensch Gott, sagte Nikolaus von Zinzendorf. Kirchenlieder, geistliche Lieder oder geistliche Gedichte in deutscher Sprache haben seit der Reformation Martin Luthers einen bemerkenswerten Aufschwung genommen, der in Form des sog. Neuen geistlichen Lieds in den 60er Jahren des 20. Jahrhunderts eine neue Form der Gottesverehrung gefunden hat. Im vorliegenden Autorenlexikon, das den Zeitraum von der Reformation bis zum frühen 20. Jahrhundert umfasst, sind die Biographien von über 4.500 Lyrikern verzeichnet, deren Leben zum Teil gut erforscht ist oder von denen wir nur den Namen und manchmal nicht einmal diesen kennen. Sie alle haben an dem großen Werk der geistlichen Lyrik mitgewirkt und können jetzt hier wieder oder erstmals …"
696,Diverse Autoren,Die Kirche und ihre Musik,B 52,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_696.jpg,https://books.google.com/books/content?id=2vHPDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1019,Diverse,"Dagmar Glüxam legt mit diesem Band, einem Nachschlagewerk für alle Interpreten und Musiklehrenden, die erste umfassende Beschreibung und Analyse der sogenannten Affekttheorie für Verständnis und Interpretation der Musik ab ca. 1600 bis Anfang des 19. Jahrhunderts vor. Anhand von zahlreichen musikhistorischen Dokumenten wird gezeigt, dass es tatsächlich nicht möglich ist, fundierte interpretatorische Entscheidungen in Hinsicht auf Tempo, Artikulation, Dynamik oder Ornamentik zu treffen, ohne den jeweiligen ""Affekt"" der Komposition zu kennen. Mit Hilfe dieser Anleitung kann der häufige interpretatorische Ansatz ""man spielt es so"" kritisch hinterfragt werden. Dieses Buch eröffnet völlig neue interpretatorische Horizonte in Hinblick auf Komponisten wie Johann Sebastian Bach, Wolfgang Amadé …"
697,Diverse Autoren,Die Kirche und ihre Kunst,B 53,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_697.jpg,https://books.google.com/books/content?id=UHwsAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1020,Diverse,"... Kirche zu tun . Auch die schnipselnden Staatsanwälte passen gut in diesen ... diverse Sauereien eher zuzumuten sind als Leuten im Umkreis Vorarlberger ... Autoren - daran gehalten , wären durch diese Rede an mich eindeutig&nbsp;..."
698,Diverse Autoren,Die Kirche und ihre Architektur,B 54,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_698.jpg,https://books.google.com/books/content?id=A4lIAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1021,Diverse,"Leben und Wirken des weit über Deutschland hinaus bekannten Kunstgewerblers und Architekten Peter Behrens (1868-1940) in der Zeit der NS-Diktatur liegen nach wie vor im Dunkeln. Behauptet wurden immer wieder die vermeintliche Anbiederung und Kooperation mit den NS-Mächtigen - allen voran dem ""Generalbauinspektor für die Reichshauptstadt Berlin"" Albert Speer und damit mittelbar auch Hitler selbst. Damit einher geht die These, Behrens' klassizistische Architektur aus der Zeit vor dem Ersten Weltkrieg sei ""präfaschistisch"", ja, Speer und der sogenannte NS-Klassizismus knüpf"
699,Diverse Autoren,Die Kirche und ihre Bilder,B 55,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_699.jpg,https://books.google.com/books/content?id=_oRaEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1022,Diverse,"Die vorliegende Publikation befasst sich mit der Malerei der Frühen Neuzeit unter dem Aspekt ihres kommunikativen Gebrauchs. Im Unterschied zur Moderne herrschte in der Frühneuzeit das Ideal einer geselligen spielerischen Kunstrezeption, bei der die Werke in und durch konversationsrhetorische Sprachkunst übersetzt und kommentiert wurden. Mit Blick auf fortschreitende Autonomisierungsprozesse untersucht Wolfgang Brassat an ausgewählten Beispielen vom Quattrocento bis zur französischen und englischen Kunst des 18. Jahrhunderts, wie Künstler z.B. durch rekursive und selbstreflexive Verfahren, rätselhafte und mehrdeutige Bildelemente, das Durchkreuzen etablierter Darstellungskonventionen und Infragestellen des tradierten Kunstbegriffs das Gespräch über ihr Werk und die Künste anregten."
700,Diverse Autoren,Die Kirche und ihre Symbole,B 56,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_700.jpg,https://books.google.com/books/content?id=8yXmEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1023,Diverse,"Die Anthologie 'Die größten Klassiker der deutschen Literatur: Mittelalter' lädt Leser ein, in die faszinierende Welt der mittelalterlichen Dichtung einzutauchen. Diese Sammlung vereint eine beeindruckende Bandbreite an literarischen Formen, von höfischer Romantik bis hin zur allegorischen Dichtung. Die Werke bieten tiefgehende Einblicke in die gesellschaftlichen, kulturellen und spirituellen Sphären des Mittelalters und illustrieren die reiche Vielfalt der deutschen Literatur jener Zeit. Besonders hervorzuheben sind die epischen Erzählungen von Gottfried von Straßburg und Wolfram von Eschenbach sowie die allegorischen Werke von Johannes von Tepl und Heinrich Wittenwiler. Die beitragenden Autoren sind führende Stimmen ihrer Zeit und bieten ein reichhaltiges Spektrum an Perspektiven. Ihre …"
701,Diverse Autoren,Die Kirche und ihre Sakramente,B 57,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_701.jpg,https://books.google.com/books/content?id=4S9oAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1024,Diverse,"... Sakramente und damit die tragenden Pfeiler des mittelalterlichen ... diverse kontroverstheologische Kompendien ein- gearbeitet und sogar 1545 ... Kirche und ihrer Tradition zu rütteln , zumal er die Bibel wie die Kirchenväter auf&nbsp;..."
692,Diverse Autoren,Die Kirche und ihre Feste,B 58,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_692.jpg,https://books.google.com/books/content?id=GJ2iCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1025,Diverse,"Charles Dickens, E. T. A. Hoffmann, Diverse Autoren . Ihr hättet sehen sollen , was für einen Blick Tackleton auf ihn ... Kirche gehen kann ; da sie aber heute früh schon einmal dort war , werden selbst Sie sie vielleicht&nbsp;..."
693,Diverse Autoren,Die Kirche und ihre Feiern,B 59,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_693.jpg,https://books.google.com/books/content?id=C4p3DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1026,Diverse,"In der lateinischen Praxis der Initiation von Kindern werden Taufe, Firmung und Eucharistie durch zeitliche Abstände voneinander getrennt gespendet. Im Laufe der Jahrhunderte hat sich die Praxis mehrmals verändert: Einerseits variiert die Reihenfolge von Firmung und Eucharistie, andererseits rückt ab dem 13. Jahrhundert das Bußsakrament zwischen die drei Initiationssakramente. Der Autor stellt in seiner Dissertation den historischtheologischen Prozess des Aufsplittens des ursprünglich einen Initiationsaktes umfassend dar und zieht daraus Schlussfolgerungen für ein neues Gesamtkonzept der Initiation von Kindern."
660,Diverse Autoren,Käthe Kollwitz - Ein Leben,B 6,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_660.jpg,https://books.google.com/books/content?id=oPUYAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-0933,Kiepenheuer & Witsch,"... Leben liegt vieles , das unge- schrieben bleibt . Manchmal das Wichtigste ... Käthe Kollwitz , § 218 und diverse Aufsätze zu Fragen feministischer ... Autoren in Allemagnes d&#39;Aujourd&#39;hui ; hat zwischen 1976 und 1980 Texte&nbsp;..."
694,Diverse Autoren,Die Kirche und ihre Liturgie,B 60,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_694.jpg,https://books.google.com/books/content?id=0qn3CwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1017,Diverse,"Biographische Informationen Dr. Dominik Collet leitet die Forschernachwuchsgruppe ""Environment and Society"" an der Universität Heidelberg. Prof. Dr. Marian Füssel ist Inhaber des Lehrstuhls für Frühe Neuzeit an der Universität Göttingen. Sven Petersen ist Wissenschaftliche Hilfskraft am Seminar für Mittlere und Neuere Geschichte der Universität Göttingen."
695,Diverse Autoren,Die Kirche und ihre Lieder,B 61,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_695.jpg,https://books.google.com/books/content?id=xPfUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1018,Diverse,"In der Bibel redet Gott zum Menschen, im Kirchengesang antwortet der Mensch Gott, sagte Nikolaus von Zinzendorf. Kirchenlieder, geistliche Lieder oder geistliche Gedichte in deutscher Sprache haben seit der Reformation Martin Luthers einen bemerkenswerten Aufschwung genommen, der in Form des sog. Neuen geistlichen Lieds in den 60er Jahren des 20. Jahrhunderts eine neue Form der Gottesverehrung gefunden hat. Im vorliegenden Autorenlexikon, das den Zeitraum von der Reformation bis zum frühen 20. Jahrhundert umfasst, sind die Biographien von über 4.500 Lyrikern verzeichnet, deren Leben zum Teil gut erforscht ist oder von denen wir nur den Namen und manchmal nicht einmal diesen kennen. Sie alle haben an dem großen Werk der geistlichen Lyrik mitgewirkt und können jetzt hier wieder oder erstmals …"
696,Diverse Autoren,Die Kirche und ihre Musik,B 62,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_696.jpg,https://books.google.com/books/content?id=2vHPDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1019,Diverse,"Dagmar Glüxam legt mit diesem Band, einem Nachschlagewerk für alle Interpreten und Musiklehrenden, die erste umfassende Beschreibung und Analyse der sogenannten Affekttheorie für Verständnis und Interpretation der Musik ab ca. 1600 bis Anfang des 19. Jahrhunderts vor. Anhand von zahlreichen musikhistorischen Dokumenten wird gezeigt, dass es tatsächlich nicht möglich ist, fundierte interpretatorische Entscheidungen in Hinsicht auf Tempo, Artikulation, Dynamik oder Ornamentik zu treffen, ohne den jeweiligen ""Affekt"" der Komposition zu kennen. Mit Hilfe dieser Anleitung kann der häufige interpretatorische Ansatz ""man spielt es so"" kritisch hinterfragt werden. Dieses Buch eröffnet völlig neue interpretatorische Horizonte in Hinblick auf Komponisten wie Johann Sebastian Bach, Wolfgang Amadé …"
697,Diverse Autoren,Die Kirche und ihre Kunst,B 63,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_697.jpg,https://books.google.com/books/content?id=UHwsAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1020,Diverse,"... Kirche zu tun . Auch die schnipselnden Staatsanwälte passen gut in diesen ... diverse Sauereien eher zuzumuten sind als Leuten im Umkreis Vorarlberger ... Autoren - daran gehalten , wären durch diese Rede an mich eindeutig&nbsp;..."
698,Diverse Autoren,Die Kirche und ihre Architektur,B 64,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_698.jpg,https://books.google.com/books/content?id=A4lIAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1021,Diverse,"Leben und Wirken des weit über Deutschland hinaus bekannten Kunstgewerblers und Architekten Peter Behrens (1868-1940) in der Zeit der NS-Diktatur liegen nach wie vor im Dunkeln. Behauptet wurden immer wieder die vermeintliche Anbiederung und Kooperation mit den NS-Mächtigen - allen voran dem ""Generalbauinspektor für die Reichshauptstadt Berlin"" Albert Speer und damit mittelbar auch Hitler selbst. Damit einher geht die These, Behrens' klassizistische Architektur aus der Zeit vor dem Ersten Weltkrieg sei ""präfaschistisch"", ja, Speer und der sogenannte NS-Klassizismus knüpf"
699,Diverse Autoren,Die Kirche und ihre Bilder,B 65,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_699.jpg,https://books.google.com/books/content?id=_oRaEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1022,Diverse,"Die vorliegende Publikation befasst sich mit der Malerei der Frühen Neuzeit unter dem Aspekt ihres kommunikativen Gebrauchs. Im Unterschied zur Moderne herrschte in der Frühneuzeit das Ideal einer geselligen spielerischen Kunstrezeption, bei der die Werke in und durch konversationsrhetorische Sprachkunst übersetzt und kommentiert wurden. Mit Blick auf fortschreitende Autonomisierungsprozesse untersucht Wolfgang Brassat an ausgewählten Beispielen vom Quattrocento bis zur französischen und englischen Kunst des 18. Jahrhunderts, wie Künstler z.B. durch rekursive und selbstreflexive Verfahren, rätselhafte und mehrdeutige Bildelemente, das Durchkreuzen etablierter Darstellungskonventionen und Infragestellen des tradierten Kunstbegriffs das Gespräch über ihr Werk und die Künste anregten."
700,Diverse Autoren,Die Kirche und ihre Symbole,B 66,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_700.jpg,https://books.google.com/books/content?id=8yXmEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1023,Diverse,"Die Anthologie 'Die größten Klassiker der deutschen Literatur: Mittelalter' lädt Leser ein, in die faszinierende Welt der mittelalterlichen Dichtung einzutauchen. Diese Sammlung vereint eine beeindruckende Bandbreite an literarischen Formen, von höfischer Romantik bis hin zur allegorischen Dichtung. Die Werke bieten tiefgehende Einblicke in die gesellschaftlichen, kulturellen und spirituellen Sphären des Mittelalters und illustrieren die reiche Vielfalt der deutschen Literatur jener Zeit. Besonders hervorzuheben sind die epischen Erzählungen von Gottfried von Straßburg und Wolfram von Eschenbach sowie die allegorischen Werke von Johannes von Tepl und Heinrich Wittenwiler. Die beitragenden Autoren sind führende Stimmen ihrer Zeit und bieten ein reichhaltiges Spektrum an Perspektiven. Ihre …"
701,Diverse Autoren,Die Kirche und ihre Sakramente,B 67,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_701.jpg,https://books.google.com/books/content?id=4S9oAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1024,Diverse,"... Sakramente und damit die tragenden Pfeiler des mittelalterlichen ... diverse kontroverstheologische Kompendien ein- gearbeitet und sogar 1545 ... Kirche und ihrer Tradition zu rütteln , zumal er die Bibel wie die Kirchenväter auf&nbsp;..."
692,Diverse Autoren,Die Kirche und ihre Feste,B 68,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_692.jpg,https://books.google.com/books/content?id=GJ2iCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1025,Diverse,"Charles Dickens, E. T. A. Hoffmann, Diverse Autoren . Ihr hättet sehen sollen , was für einen Blick Tackleton auf ihn ... Kirche gehen kann ; da sie aber heute früh schon einmal dort war , werden selbst Sie sie vielleicht&nbsp;..."
693,Diverse Autoren,Die Kirche und ihre Feiern,B 69,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_693.jpg,https://books.google.com/books/content?id=C4p3DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1026,Diverse,"In der lateinischen Praxis der Initiation von Kindern werden Taufe, Firmung und Eucharistie durch zeitliche Abstände voneinander getrennt gespendet. Im Laufe der Jahrhunderte hat sich die Praxis mehrmals verändert: Einerseits variiert die Reihenfolge von Firmung und Eucharistie, andererseits rückt ab dem 13. Jahrhundert das Bußsakrament zwischen die drei Initiationssakramente. Der Autor stellt in seiner Dissertation den historischtheologischen Prozess des Aufsplittens des ursprünglich einen Initiationsaktes umfassend dar und zieht daraus Schlussfolgerungen für ein neues Gesamtkonzept der Initiation von Kindern."
661,Eve Curie,Marie Curie - Eine Biographie,B 7,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_661.jpg,https://books.google.com/books/content?id=oQi7EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0934,Fischer Taschenbuch,"Wenn Sie diese Zusammenfassung lesen, werden Sie die Geschichte der ersten weltberühmten Wissenschaftlerin entdecken: Marie Curie. Sie werden auch erfahren, : die ersten Jahre ihres Lebens in Polen; wie ihre Berufung zur Wissenschaft geboren wurde die Schwierigkeiten, die sie überwinden musste, um nach Paris zu kommen; wie sie Pierre Curie kennenlernte; unter welchen Bedingungen sie das Radium entdeckte, das zur Heilung von Krebs beitragen wird."
694,Diverse Autoren,Die Kirche und ihre Liturgie,B 70,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_694.jpg,https://books.google.com/books/content?id=0qn3CwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1017,Diverse,"Biographische Informationen Dr. Dominik Collet leitet die Forschernachwuchsgruppe ""Environment and Society"" an der Universität Heidelberg. Prof. Dr. Marian Füssel ist Inhaber des Lehrstuhls für Frühe Neuzeit an der Universität Göttingen. Sven Petersen ist Wissenschaftliche Hilfskraft am Seminar für Mittlere und Neuere Geschichte der Universität Göttingen."
